




County                        Registered Voters             Ballots Cast                  Voter Turnout                 
Mt. Pleasant 27               3148                          54                            237                           109                           0                             0                             0                             400                           79                            299                           132                           0                             0                             0                             510                           84                            228                           115                           0                             0                             0                             427                           68                            173                           79                            0                             0                             0                             320                           33                            94                            12                            0                             0                             0                             139                           25                            102                           20                            0                             0                             0                             147                           57                            175                           134                           0                             0                             0                             366                           5                             11                            5                             0                             0                             0                             21                            2330                          
Mt. Pleasant 28               1320                          51                            96                            39                            0                             0                             0                             186                           68                            129                           48                            0                             0                             0                             245                           44                            87                            53                            0                             0                             0                             184                           39                            72                            33                            0                             0                             0                             144                           26                            21                            8                             0                             0                             0                             55                            12                            34                            7                             0                             0                             0                             53                            32                            59                            46                            0                             0                             0                             137                           4                             7                             2                             0                             0                             0                             13                            1017                          
Mt. Pleasant 29               354                           5                             26                            16                            0                             0                             0                             47                            9                             32                            19                            0                             0                             0                             60                            16                            41                            21                            0                             0                             0                             78                            8                             18                            6                             0                             0                             0                             32                            3                             7                             1                             0                             0                             0                             11                            2                             12                            3                             0                             0                             0                             17                            9                             39                            10                            0                             0                             0                             58                            0                             0                             0                             0                             0                             0                             0                             303                           
Mt. Pleasant 30               2251                          84                            125                           57                            0                             0                             0                             266                           142                           143                           73                            0                             0                             0                             358                           114                           139                           50                            0                             0                             0                             303                           110                           87                            52                            0                             0                             0                             249                           56                            51                            7                             0                             0                             0                             114                           48                            64                            18                            0                             0                             0                             130                           88                            106                           62                            0                             0                             0                             256                           12                            3                             0                             0                             0                             0                             15                            1691                          
Mt. Pleasant 31               1650                          23                            101                           48                            0                             0                             0                             172                           55                            166                           74                            0                             0                             0                             295                           34                            82                            72                            0                             0                             0                             188                           34                            91                            57                            0                             0                             0                             182                           27                            76                            17                            0                             0                             0                             120                           26                            48                            20                            0                             0                             0                             94                            21                            63                            78                            0                             0                             0                             162                           0                             2                             0                             0                             0                             0                             2                             1215                          
Mt. Pleasant 32               3114                          74                            149                           79                            0                             0                             0                             302                           132                           235                           97                            0                             0                             0                             464                           89                            150                           94                            0                             0                             0                             333                           80                            164                           75                            0                             0                             0                             319                           45                            104                           11                            0                             0                             0                             160                           35                            87                            24                            0                             0                             0                             146                           80                            146                           105                           0                             0                             0                             331                           8                             2                             3                             0                             0                             0                             13                            2068                          
Mt. Pleasant 33               4910                          112                           256                           141                           0                             0                             0                             509                           160                           392                           184                           0                             0                             0                             736                           155                           298                           176                           0                             0                             0                             629                           94                            234                           145                           0                             0                             0                             473                           72                            120                           34                            0                             0                             0                             226                           65                            156                           52                            0                             0                             0                             273                           109                           242                           184                           0                             0                             0                             535                           2                             16                            0                             0                             0                             0                             18                            3399                          
Mt. Pleasant 34               1992                          52                            87                            51                            0                             0                             0                             190                           86                            161                           96                            0                             0                             0                             343                           50                            102                           67                            0                             0                             0                             219                           50                            94                            43                            0                             0                             0                             187                           41                            34                            9                             0                             0                             0                             84                            31                            43                            33                            0                             0                             0                             107                           47                            82                            86                            0                             0                             0                             215                           1                             2                             0                             0                             0                             0                             3                             1348                          
Mt. Pleasant 35               5878                          143                           290                           150                           0                             0                             0                             583                           224                           477                           233                           0                             0                             0                             934                           158                           352                           145                           0                             0                             0                             655                           150                           305                           144                           0                             0                             0                             599                           97                            145                           44                            0                             0                             0                             286                           75                            145                           39                            0                             0                             0                             259                           118                           243                           159                           0                             0                             0                             520                           10                            22                            8                             0                             0                             0                             40                            3876                          
Mt. Pleasant 36               2011                          48                            82                            42                            0                             0                             0                             172                           118                           160                           78                            0                             0                             0                             356                           57                            92                            39                            0                             0                             0                             188                           59                            90                            41                            0                             0                             0                             190                           43                            57                            18                            0                             0                             0                             118                           39                            51                            13                            0                             0                             0                             103                           39                            53                            34                            0                             0                             0                             126                           6                             6                             0                             0                             0                             0                             12                            1265                          
Mt. Pleasant 37               3967                          90                            173                           80                            0                             0                             0                             343                           155                           375                           120                           0                             0                             0                             650                           112                           197                           156                           0                             0                             0                             465                           109                           204                           105                           0                             0                             0                             418                           81                            117                           51                            0                             0                             0                             249                           56                            108                           37                            0                             0                             0                             201                           86                            121                           154                           0                             0                             0                             361                           6                             9                             2                             0                             0                             0                             17                            2704                          
Mt. Pleasant 38               2094                          33                            90                            79                            0                             0                             0                             202                           56                            136                           95                            0                             0                             0                             287                           48                            105                           85                            0                             0                             0                             238                           36                            97                            66                            0                             0                             0                             199                           28                            34                            19                            0                             0                             0                             81                            19                            40                            17                            0                             0                             0                             76                            32                            72                            90                            0                             0                             0                             194                           0                             4                             2                             0                             0                             0                             6                             1283                          
Mt. Pleasant 39               4163                          95                            241                           146                           0                             0                             0                             482                           151                           372                           160                           0                             0                             0                             683                           102                           236                           121                           0                             0                             0                             459                           93                            195                           121                           0                             0                             0                             409                           47                            115                           32                            0                             0                             0                             194                           38                            108                           38                            0                             0                             0                             184                           83                            201                           147                           0                             0                             0                             431                           7                             10                            2                             0                             0                             0                             19                            2861                          
James Island 1A               2274                          66                            145                           82                            0                             0                             0                             293                           91                            212                           122                           0                             0                             0                             425                           44                            97                            70                            0                             0                             0                             211                           63                            142                           93                            0                             0                             0                             298                           39                            59                            31                            0                             0                             0                             129                           45                            91                            44                            0                             0                             0                             180                           48                            97                            85                            0                             0                             0                             230                           2                             3                             0                             0                             0                             0                             5                             1771                          
James Island 1B               1131                          15                            35                            28                            0                             0                             0                             78                            48                            89                            75                            0                             0                             0                             212                           16                            36                            84                            0                             0                             0                             136                           56                            68                            122                           0                             0                             0                             246                           21                            36                            22                            0                             0                             0                             79                            53                            90                            86                            0                             0                             0                             229                           11                            26                            45                            0                             0                             0                             82                            0                             3                             2                             0                             0                             0                             5                             1067                          
James Island 3                965                           20                            36                            11                            0                             0                             0                             67                            56                            78                            48                            0                             0                             0                             182                           34                            39                            52                            0                             0                             0                             125                           38                            60                            73                            0                             0                             0                             171                           25                            39                            27                            0                             0                             0                             91                            48                            61                            68                            0                             0                             0                             177                           14                            17                            18                            0                             0                             0                             49                            0                             1                             0                             0                             0                             0                             1                             863                           
James Island 5A               1487                          42                            106                           126                           0                             0                             0                             274                           34                            120                           93                            0                             0                             0                             247                           23                            109                           100                           0                             0                             0                             232                           20                            71                            61                            0                             0                             0                             152                           15                            27                            12                            0                             0                             0                             54                            17                            56                            19                            0                             0                             0                             92                            30                            86                            110                           0                             0                             0                             226                           2                             2                             2                             0                             0                             0                             6                             1283                          
James Island 5B               877                           32                            88                            51                            0                             0                             0                             171                           23                            79                            37                            0                             0                             0                             139                           18                            45                            43                            0                             0                             0                             106                           18                            48                            23                            0                             0                             0                             89                            18                            27                            10                            0                             0                             0                             55                            13                            28                            13                            0                             0                             0                             54                            20                            58                            49                            0                             0                             0                             127                           0                             3                             0                             0                             0                             0                             3                             744                           
James Island 6                1774                          54                            114                           82                            0                             0                             0                             250                           70                            140                           76                            0                             0                             0                             286                           46                            84                            97                            0                             0                             0                             227                           45                            102                           95                            0                             0                             0                             242                           25                            41                            14                            0                             0                             0                             80                            64                            112                           64                            0                             0                             0                             240                           34                            57                            73                            0                             0                             0                             164                           6                             3                             5                             0                             0                             0                             14                            1503                          
James Island 7                2298                          67                            131                           116                           0                             0                             0                             314                           71                            202                           151                           0                             0                             0                             424                           53                            95                            107                           0                             0                             0                             255                           35                            150                           111                           0                             0                             0                             296                           30                            68                            28                            0                             0                             0                             126                           30                            69                            30                            0                             0                             0                             129                           47                            87                            107                           0                             0                             0                             241                           0                             6                             3                             0                             0                             0                             9                             1794                          
James Island 8A               1694                          17                            66                            67                            0                             0                             0                             150                           42                            128                           72                            0                             0                             0                             242                           22                            72                            195                           0                             0                             0                             289                           23                            98                            88                            0                             0                             0                             209                           11                            54                            22                            0                             0                             0                             87                            29                            95                            60                            0                             0                             0                             184                           10                            44                            193                           0                             0                             0                             247                           0                             1                             0                             0                             0                             0                             1                             1409                          
James Island 8B               2428                          74                            105                           85                            0                             0                             0                             264                           86                            188                           94                            0                             0                             0                             368                           55                            85                            59                            0                             0                             0                             199                           62                            127                           77                            0                             0                             0                             266                           23                            64                            18                            0                             0                             0                             105                           36                            78                            30                            0                             0                             0                             144                           46                            61                            84                            0                             0                             0                             191                           5                             2                             2                             0                             0                             0                             9                             1546                          
James Island 9                1659                          70                            120                           74                            0                             0                             0                             264                           66                            152                           73                            0                             0                             0                             291                           39                            72                            54                            0                             0                             0                             165                           58                            122                           48                            0                             0                             0                             228                           30                            42                            15                            0                             0                             0                             87                            31                            62                            34                            0                             0                             0                             127                           48                            75                            64                            0                             0                             0                             187                           4                             3                             2                             0                             0                             0                             9                             1358                          
James Island 10               1786                          48                            133                           89                            0                             0                             0                             270                           59                            130                           101                           0                             0                             0                             290                           37                            71                            46                            0                             0                             0                             154                           42                            96                            73                            0                             0                             0                             211                           20                            49                            11                            0                             0                             0                             80                            19                            73                            33                            0                             0                             0                             125                           34                            66                            58                            0                             0                             0                             158                           0                             2                             1                             0                             0                             0                             3                             1291                          
James Island 11               2059                          57                            157                           132                           0                             0                             0                             346                           69                            164                           96                            0                             0                             0                             329                           64                            106                           66                            0                             0                             0                             236                           42                            97                            53                            0                             0                             0                             192                           33                            52                            26                            0                             0                             0                             111                           47                            69                            28                            0                             0                             0                             144                           49                            106                           84                            0                             0                             0                             239                           1                             4                             6                             0                             0                             0                             11                            1608                          
James Island 12               1382                          43                            105                           111                           0                             0                             0                             259                           26                            92                            81                            0                             0                             0                             199                           37                            70                            109                           0                             0                             0                             216                           15                            69                            57                            0                             0                             0                             141                           13                            19                            12                            0                             0                             0                             44                            13                            40                            30                            0                             0                             0                             83                            34                            109                           119                           0                             0                             0                             262                           2                             0                             0                             0                             0                             0                             2                             1206                          
